imageSource,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,oBoundingBox_1,oBoundingBox_2,oBoundingBox_3,oBoundingBox_4,oBoundingBox_5,MeanIntensity_r,MeanIntensity_g,MeanIntensity_b,StdIntensity_r,StdIntensity_g,StdIntensity_b,MinIntensity_r,MinIntensity_g,MinIntensity_b,MaxIntensity_r,MaxIntensity_g,MaxIntensity_b,Area,FilledArea,Solidity,Perimeter,Eccentricity,Orientation,MajorAxisLength,MinorAxisLength
BAP386-2.jpg,886.715035799523,2034.6609963548,851.5,2001.5,47,40,886.715035799523,2034.6609963548,20.0279234186941,21.9018775517266,-1.3177935748306,0.47100043296814,0.274452716112137,0.229388192296028,0.168704852461815,0.106318578124046,0.0756776481866837,0.062745101749897,0,0,0.768627464771271,0.549019634723663,0.454901963472366,1431,1431,0.862607338017174,156.961,0.732654227567408,-75.5040101072508,53.692783206195,34.2590703075086
SAP33-2.jpg,476.61282932417,1969.84240362812,426.5,1950.5,36,35,476.61282932417,1969.84240362812,18.8390981048793,17.8132584301382,-1.24052695707683,0.348926395177841,0.222662463784218,0.203700944781303,0.0918394327163696,0.0770633518695831,0.0621588937938213,0.00784313771873713,0,0,0.631372570991516,0.396078437566757,0.376470595598221,882,882,0.252288329519451,139.759,0.669583805228618,-71.0769590127092,45.8050872882731,27.6860917882845
SAP33-1.jpg,476.2582668187,1966.67872212176,419.5,1948.5,37,36,476.2582668187,1966.67872212176,18.2382358732553,16.9393397574564,-1.19047550251384,0.295806050300598,0.221427410840988,0.200477719306946,0.0788984000682831,0.0763210952281952,0.0651682242751122,0,0,0,0.650980412960052,0.427450984716415,0.39215686917305,850,850,0.238670694864048,123.681,0.657860159601424,-68.209221907759,45.7552919757076,20.9934234121994
SAP266-1.jpg,843.326283987915,1843.7472306143,795.5,1802.5,34,33,843.326283987915,1843.7472306143,17.01567201291,15.1937250757513,-1.56038120103016,0.308840304613113,0.249273031949997,0.224454566836357,0.130482524633408,0.106653913855553,0.0848679766058922,0,0,0,0.721568644046783,0.470588237047195,0.443137258291245,993,993,0.217429384716444,123.243,0.66259251805457,-89.4032572505829,43.8158392612378,29.2092973460805
SAP266-2.jpg,890.938715953307,1814.51801535735,875.5,1784.5,30,33,890.938715953307,1814.51801535735,14.9431881236919,15.7211692066508,-1.56624547218943,0.41861492395401,0.25092014670372,0.225349262356758,0.174265787005424,0.105168931186199,0.0825990960001945,0.0274509806185961,0,0,0.721568644046783,0.470588237047195,0.415686279535294,994,994,0.807039597737272,119.264,0.674487632838518,-89.7392552379293,43.9651979283269,28.3947630778959
SAP39-1.jpg,406.686936936937,1964.30962643678,379.5,1941.5,35,33,406.686936936937,1964.30962643678,16.9613683064263,17.6244072119322,-1.56734815722316,0.28429439663887,0.171172901988029,0.157664701342583,0.106724210083485,0.0647227391600609,0.0585876815021038,0.0392156876623631,0.00784313771873713,0,0.5686274766922,0.376470595598221,0.360784322023392,1083,1083,0.867714472822528,123.192,0.66424032900439,-89.8024344364943,45.581793877317,29.5932411579793
BAP009_white_bd_dish_300dpi.jpg,203.542393265183,114.185663082437,181.5,89.5,36,34,203.542393265183,114.185663082437,17.1634786157626,17.2377615795878,-1.23587974030418,0.68760621547699,0.581783533096313,0.52953714132309,0.0750912874937057,0.0737753286957741,0.0693155750632286,0.156862750649452,0.0941176488995552,0.0823529437184334,0.933333337306976,0.839215695858002,0.760784327983856,909,909,0.774139844617092,126.625,0.324996801181362,-70.8106931051538,35.221190020954,32.0129803070776
BAP009_brown_bd_dish_packet_300dpi.jpg,204.329054842474,136.860294117647,180.5,113.5,46,43,204.329054842474,136.860294117647,21.3129235971103,23.1211031055609,-1.34067604977417,0.650175154209137,0.508411884307861,0.444939941167831,0.144383564591408,0.14610880613327,0.134941697120667,0.0823529437184334,0.0274509806185961,0.0117647061124444,0.91372549533844,0.807843148708344,0.737254917621613,1466,1466,0.883733624454148,148.88,0.107852835758344,-76.815079346331,44.6272293613294,42.9364296469156
BAP009_white_bd_dish_packet_300dpi.jpg,203.555478980014,139.876048462255,182.5,123.5,33,35,203.555478980014,139.876048462255,18.0815926713338,17.7828843243412,-1.54884362470135,0.654212236404419,0.512625932693481,0.453817576169968,0.0656062811613083,0.0672541484236717,0.0663738623261452,0.113725490868092,0.0588235296308994,0.0588235296308994,0.905882358551025,0.811764717102051,0.729411780834198,857,857,0.778169014084507,127.89,0.256539922600832,-88.7422028211316,34.9126569305795,32.3586240452401
BAP016_brown_bd_dish_300dpi.jpg,331.245694603904,309.670033670034,307.5,285.5,47,48,331.245694603904,309.670033670034,24.041220063816,23.3852146344705,-1.21739725520547,0.481822341680527,0.265935003757477,0.205549210309982,0.133460775017738,0.0802756622433662,0.0703860446810722,0.0705882385373116,0,0,0.725490212440491,0.474509805440903,0.431372553110123,1742,1742,0.931603773584906,158.887,0.237115130043237,-69.7517247140842,48.9052378281693,45.2877785747541
BAP016_brown_bd_dish_packet_300dpi.jpg,331.24985607369,309.52293064877,307.5,286.5,47,47,331.24985607369,309.52293064877,23.2696037894202,23.443365592362,-1.0950037386534,0.483475118875504,0.267489850521088,0.205408468842506,0.132926464080811,0.0805576890707016,0.0698268637061119,0.0509803928434849,0,0,0.729411780834198,0.47843137383461,0.427450984716415,1737,1737,0.931982633863965,155.736,0.195434716325802,-62.7390927758862,49.1559295077094,45.0165535768916
BAP016_no_dish_brown_bd_300dpi.jpg,212.800809352518,453.682195025661,182.5,421.5,45,53,212.800809352518,453.682195025661,22.5383023976271,26.9475002351368,0.323280939475279,0.506423830986023,0.296428620815277,0.221506386995316,0.152885913848877,0.112019076943398,0.0946471989154816,0.062745101749897,0,0,0.874509811401367,0.615686297416687,0.533333361148834,1857,1857,0.916387959866221,158.804,0.393796074060428,18.5226334289577,53.1943696346619,44.5773506690246
BAP016_no_dish_brown_bd_packet_300dpi.jpg,76.005424954792,1547.89473684211,55.5,1528.5,26,30,76.005424954792,1547.89473684211,13.1371492164121,17.3346026102046,-1.56081555427431,0.456530719995499,0.313667476177216,0.249549776315689,0.00689592584967613,0.00792463961988688,0.00816814228892326,0.105882354080677,0.0274509806185961,0,0.854901969432831,0.650980412960052,0.529411792755127,502,502,0.401805869074492,111.044,0.620864050191743,-89.4281438582901,36.4368122509715,23.3273822113361
